epoch,adapt_loss,n_selected,n_total,fused_score_mean,raw_dist_mean,tfr_dist_mean,agreement_mean,fused_cutoff,raw_cutoff,tfr_cutoff,agreement_cutoff
1,0.04710491746664047,8,927,0.03853975940332974,0.8190849960621892,0.3218528096450587,0.5114408816163707,0.021566353738307953,0.7627822399139405,0.20549052357673653,0.5173041075468063
2,0.05438836291432381,8,927,0.04340231142427768,0.8106734902470372,0.34166825316774035,0.49066666667997644,0.023020699992775916,0.7501749992370605,0.22074874341487888,0.49655961990356445
3,0.037613220512866974,8,927,0.046499981242005974,0.8051349327787998,0.3593749383292658,0.47588356857629094,0.02334458939731121,0.7455449104309082,0.24056892693042764,0.4678126871585846
4,0.034490302205085754,8,927,0.05050860233645094,0.793216934883736,0.35840535365615717,0.4670383156294319,0.02334458939731121,0.7331749796867371,0.2429048091173172,0.46784940361976624
5,0.040712397545576096,8,927,0.056300351601154285,0.7790530163879148,0.36480298201918215,0.4520241523557368,0.02334458939731121,0.724759328365326,0.24989047646522528,0.4494165629148483
