epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.7533917347590129,0.6216531157493591,0.5868544600938967,0.4670258215982357,0.0
2,0.3757202744483948,0.38341931700706483,0.9874804381846636,0.9333333333333333,0.0
3,0.23795879085858662,0.4017126113176346,0.9874804381846636,0.93001443001443,0.0
4,0.17612089936931927,0.6490030931774526,0.9827856025039123,0.9036935286935287,0.0
5,0.14971778839826583,0.7658959659660468,0.9827856025039123,0.9036935286935287,0.0
6,0.12448224301139514,0.6476181155623635,0.9796557120500783,0.8967864923747275,0.0
7,0.1088783731063207,0.4380029093939811,0.9702660406885759,0.8985858585858586,0.0
8,0.09592479566733042,0.40475480721797796,0.9577464788732394,0.8732253086419753,0.0
9,0.08511623417337735,0.2586370188742876,0.9405320813771518,0.8362874779541447,0.0
10,0.07075184918940067,0.2647299274802208,0.9186228482003129,0.7699878400972792,0.0
11,0.06302720978856087,0.23896675705909728,0.8794992175273865,0.7265768799102132,0.2
12,0.05359279985229174,0.2616192068904638,0.8841940532081377,0.7263966307444567,0.36363636363636365
13,0.04452038618425528,0.23359372839331627,0.9029733959311423,0.7449333738663424,0.36363636363636365
14,0.039512497186660764,0.23032821342349052,0.8435054773082943,0.6839835015173575,0.6153846153846154
15,0.03018637150526047,0.2347274273633957,0.8325508607198748,0.6682696333150743,0.6153846153846154
16,0.018483123866220315,0.2842149190604687,0.863849765258216,0.6908979908979909,0.5
17,0.01793810970460375,0.23784680739045144,0.8403755868544601,0.6707559962708703,0.6153846153846154
18,0.013274627613524596,0.2864812433719635,0.8215962441314554,0.6611221786660384,0.5882352941176471
19,0.010035805031657219,0.23871926218271255,0.8184663536776212,0.6569285619464831,0.6153846153846154
20,0.008553763199597598,0.2594459056854248,0.8075117370892019,0.6115449166524436,0.5714285714285714
