epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.6417956491311391,0.5198664486408233,1.0,1.0,0.0
2,0.29052300155162813,0.27618710733950136,1.0,1.0,0.0
3,0.12071107675631841,0.3000402887701057,1.0,1.0,0.0
4,0.06012258691092332,0.17899219205137343,1.0,1.0,0.6153846153846154
5,0.026558728143572807,0.0829578152159229,1.0,1.0,0.875
6,0.02399004123484095,0.06345819181005936,1.0,1.0,0.875
7,0.03312890334054828,0.03177783415740123,1.0,1.0,0.875
8,0.029380219398687284,0.011919154482893646,1.0,1.0,1.0
9,0.02520325955701992,0.04933058246970177,1.0,1.0,1.0
10,0.03377908323115359,0.17072947323322296,1.0,1.0,1.0
11,0.01488252035342157,0.01099489799235016,1.0,1.0,1.0
12,0.012082353909499943,0.007636520988307893,1.0,1.0,1.0
13,0.017339711457801363,0.11997160464525222,1.0,1.0,1.0
14,0.02332713979994878,1.2004265069961548,1.0,1.0,0.20224719101123595
15,0.004400541509191195,0.09466528363343514,1.0,1.0,0.875
16,0.01808269538062935,0.03844975292377058,1.0,1.0,0.875
17,0.020873590770255152,0.22633286714553832,1.0,1.0,1.0
18,0.011462387782133494,0.173443115258123,1.0,1.0,0.875
19,0.006818082296134283,0.06899719872531022,1.0,1.0,0.875
20,0.002537201593319575,0.0242647587088868,1.0,1.0,0.875
