epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.3386574899208095,0.11812556314304522,0.9988782017217557,0.9994139842620144,0.9905006418485237
2,0.2548829566546527,0.08336586812655106,0.9999973429694973,0.9999986716207915,0.978069069826065
3,0.21770577032976748,0.10937614651785722,0.9999155064300138,0.9999575089041192,0.9732733527388198
4,0.19261886872402376,0.2640398575854503,1.0,1.0,0.9112259276655706
5,0.17238912900391312,0.06911842503997576,0.9999957487511957,0.9999978779275527,0.9773299748110831
6,0.15743998089337985,0.026855092136032523,0.9999638643851632,0.999981906476292,0.9958932238193019
7,0.15239481978131222,0.27928223569374977,0.989563715591455,0.9944382532504168,0.884450784593438
8,0.1353142131472013,0.12759784084709347,0.999810819428207,0.9999059144990492,0.9538959288217849
9,0.13593771830329165,0.1708070724803733,0.9982697417366352,0.9991308876716108,0.9458800585080449
10,0.1355507175588526,0.2632514997181015,0.9983675204591348,0.9991695648653769,0.9055007052186178
11,0.11562001043570602,0.1377393277711435,0.9969667339781061,0.9984627258838752,0.9524321418973394
12,0.11126425780053491,0.10108514871985952,0.9992687852056541,0.999633849370095,0.9685471792311533
13,0.11536291745872176,0.11955097820438394,0.9986220639812945,0.9993091822084782,0.9632389468455043
14,0.10402672450006956,0.19561361494124868,0.9987198427037942,0.999366124807604,0.9287686361126449
15,0.0950200432141814,0.17959982628506754,0.9934626421511318,0.9966930207228255,0.9382984506659419
16,0.09388448878005787,0.1005498694007785,0.9943415878414285,0.9972283360160864,0.9683143219264893
17,0.0914556037237759,0.11827964131904688,0.995879477096397,0.9979231983605488,0.9600851516764236
18,0.09419104578645573,0.3518005486224211,0.9967403549792752,0.9983599128035623,0.9150943396226415
19,0.07702086042237542,0.16553047619158112,0.9971904559464343,0.9985639379176463,0.9594260267194458
20,0.0825261844911763,0.06557122939228158,0.9975518120948028,0.9987682204515881,0.9816420193778684
