epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.64527428150177,0.6456775665283203,1.0,1.0,0.0
2,0.31699267476797105,0.3685726344585419,1.0,1.0,0.0
3,0.19947188260654608,0.29775706455111506,1.0,1.0,0.0
4,0.14301595402260622,0.3535778432385996,1.0,1.0,0.0
5,0.09230071380734443,0.39802452074363825,1.0,1.0,0.0
6,0.07166996325055758,0.42445044636697277,1.0,1.0,0.0
7,0.052965278675158815,0.3586860131483263,1.0,1.0,0.0
8,0.04321953107913335,0.22644924488995458,1.0,1.0,0.2
9,0.034190197056159374,0.240507138279645,1.0,1.0,0.2
10,0.02429973119869828,0.16153235779493116,1.0,1.0,0.6153846153846154
11,0.01645582599254946,0.08787252606416587,1.0,1.0,0.875
12,0.007651790091767907,0.10966575362544972,1.0,1.0,0.875
13,0.005600631625081102,0.10679445026471512,1.0,1.0,0.875
14,0.00627890390654405,0.06389621798298321,1.0,1.0,0.875
15,0.0023309228708967566,0.2672825198088503,1.0,1.0,0.6153846153846154
16,0.0012438077557211122,0.22503774935212278,1.0,1.0,0.6153846153846154
17,0.000847197393886745,0.10261661817057757,1.0,1.0,0.875
18,0.0006902509718202055,0.04793284363113344,1.0,1.0,0.9411764705882353
19,0.0003422922406267996,0.04700593797606416,1.0,1.0,0.9411764705882353
20,0.00035057060692148906,0.06280784206319368,1.0,1.0,0.875
