epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.75339142481486,0.621660840511322,0.5868544600938967,0.4670258215982357,0.0
2,0.3757353921731313,0.3834352344274521,0.9859154929577465,0.9291666666666669,0.0
3,0.23795494834582012,0.40150373615324497,0.9874804381846636,0.93001443001443,0.0
4,0.1762077922622363,0.6489281131653115,0.9827856025039123,0.9036935286935287,0.0
5,0.14978358447551726,0.7678106776729692,0.9827856025039123,0.9036935286935287,0.0
6,0.1244984433054924,0.6501409435877576,0.9796557120500783,0.8967864923747275,0.0
7,0.1089497668047746,0.43648899224353954,0.971830985915493,0.9002525252525253,0.0
8,0.0962298758327961,0.40218189514707775,0.9577464788732394,0.8732253086419753,0.0
9,0.0850130704542001,0.2719754645600915,0.9405320813771518,0.8362874779541447,0.0
10,0.07081972900778055,0.26746177580207586,0.92018779342723,0.7705415499533146,0.0
11,0.06314442424724499,0.23937836810946464,0.8794992175273865,0.7195061728395061,0.2
12,0.053859054173032446,0.26241704970598223,0.8841940532081376,0.7251633986928103,0.36363636363636365
13,0.044760630341867606,0.23345001824200154,0.9045383411580594,0.7477928509905254,0.36363636363636365
14,0.03952715775618951,0.2296274371445179,0.8513302034428796,0.690550523899705,0.6153846153846154
15,0.03025553412735462,0.23328006714582444,0.8341158059467918,0.6702189510538656,0.6153846153846154
16,0.018419490413119396,0.29864459708333013,0.8575899843505477,0.6896653252585456,0.5
17,0.017959879214564958,0.24633943252265453,0.8356807511737089,0.666636798088411,0.6153846153846154
18,0.013290333126982053,0.2807105481624603,0.810641627543036,0.634724364609422,0.5882352941176471
19,0.00993185288583239,0.2451576128602028,0.8153364632237872,0.6373812368436025,0.6153846153846154
20,0.008555485618611176,0.2640198305249214,0.8012519561815336,0.6083945146445147,0.6153846153846154
