epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.684982430934906,0.7139052271842956,0.686875,0.713613509443022,0.0
2,0.6079806367556254,1.0218824863433837,0.6175,0.685827697163996,0.0
3,0.5685913403828938,0.8498055160045623,0.603125,0.7034301238304744,0.18181818181818182
4,0.503243871529897,0.6405540585517884,0.6362500000000001,0.715178353382827,0.6666666666666666
5,0.4536166270573934,1.5091465391218661,0.6512499999999999,0.7236062493160933,0.6666666666666666
6,0.31621419787406924,3.2127275272039695,0.654375,0.7512222138745207,0.6666666666666666
7,0.14363290617863336,3.2605051515391095,0.686875,0.7729134986331834,0.6666666666666666
8,0.06892137999335925,2.3892291631549596,0.679375,0.7828831692159077,0.6666666666666666
9,0.04666284170622627,9.362555456158344,0.4,0.45106186877574445,0.6666666666666666
10,0.20939255462338527,12.299695014953613,0.625,0.7417380751679303,0.18181818181818182
11,0.12797277147571245,1.3743451833724976,0.6275,0.7342619330765147,0.6324786324786325
12,0.12713804095983505,4.681272846527281,0.3971874999999999,0.5364832503085442,0.6666666666666666
13,0.02131029392282168,3.71842922673095,0.40625,0.5428644573293183,0.6666666666666666
14,0.022546401371558507,3.6564517690101637,0.410625,0.561003220674493,0.6666666666666666
15,0.012781053036451339,0.9248285591602325,0.66625,0.7651040195875534,0.6382978723404256
16,0.009076112415641546,1.3849813997745515,0.6681250000000001,0.7736492527899773,0.46153846153846156
17,0.0136349362321198,2.253583346493542,0.645,0.7344744796129785,0.6666666666666666
18,0.0023141118969457843,2.3463990392163394,0.6356250000000001,0.7216901004776215,0.6554621848739496
19,0.012879950630789002,3.6892341961152852,0.5900000000000001,0.6610900946355306,0.6666666666666666
20,0.0015915548351282875,4.3030834443576165,0.6071875,0.6768873040558706,0.6666666666666666
