epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.25380812332904623,3.8401231263919984,1.0,1.0,0.0
2,0.13339965880682045,0.20888896496851267,0.9844138590711021,0.992317291896303,0.9296768938365463
3,0.09487723079374015,0.9110389394767318,1.0,1.0,0.6518415566365532
4,0.07693586915997865,2.2104877517395414,1.0,1.0,0.36769036600757254
5,0.06614713069306338,0.15227600895737156,1.0,1.0,0.9519136408243376
6,0.05120801427411604,0.07790168332907484,0.9995653098097566,0.999787878188894,0.9758308157099698
7,0.04821853554284335,0.04178374746173323,0.9999580189180571,0.9999791684656945,0.9890568004168838
8,0.0340222936210521,0.3471965538611975,0.9994080136039962,0.9997073013631521,0.8967870344043218
9,0.040707377729870625,0.03247134085729963,0.9997895631841852,0.9998974286610397,0.9910463034024047
10,0.029453908004008142,0.2696167004085216,0.9988707620363482,0.9994479363817238,0.9281767955801105
11,0.025286240019570173,0.013464329414000855,0.9999298543947284,0.9999653788023096,0.9971583570136916
12,0.021663653935377832,0.06839186530450424,0.9999702412583696,0.999985166303293,0.9784096893101633
13,0.018512258337839215,0.15750551896033427,0.9993580614305453,0.9996854948638749,0.9493636609802328
14,0.020060092444317265,0.0362903482807851,0.9998788394090764,0.9999398922415761,0.9906396255850234
15,0.021055609495461293,0.006653097256428462,1.0,1.0,0.9992262058292494
16,0.015207289755088857,0.04348113325570224,0.9999760867254756,0.9999880845991589,0.9885297184567258
17,0.020655504101329148,0.876888484067798,0.999925603145924,0.9999628136520712,0.7867417135709819
18,0.013734754825348965,0.005876102337462373,0.9999888404718886,0.99999442159058,0.9987123358228174
19,0.009900759875601668,1.1287226692056092,0.9998655542565629,0.9999333191752066,0.7410772225827384
20,0.01265181920773346,0.004537605026130709,1.0,1.0,0.9987129987129987
