epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.33816602393933587,0.17101526669005757,0.9988505686045276,0.999396179364963,0.9671087533156498
2,0.25541763608551926,0.0932195939734911,0.9999893718779892,0.9999946654044647,0.973651191969887
3,0.22003690849772023,0.2898649620299193,0.9998841534700819,0.9999416578562927,0.8866571018651362
4,0.19582776721195666,0.19268486233232546,1.0,1.0,0.9367455335586673
5,0.17596449088753294,0.060726793720470934,0.9999994685938994,0.9999997344338395,0.980788675429727
6,0.15966380572336952,0.024903639032356633,0.9999952173450951,0.9999976103104318,0.9943618657098924
7,0.15582704531265698,0.13968463324496835,0.9933085343819748,0.9964823680720029,0.952355602874634
8,0.1392770271914726,0.07540761798850733,0.9998868105005845,0.9999436019547431,0.9778225806451613
9,0.13541803559979673,0.7223231879314359,0.9983630035072804,0.9991559407345174,0.8542492294143549
10,0.13681781575615,0.7810818941204596,0.9985806143054523,0.9992620481140375,0.7207385426969997
11,0.11588520819538903,0.34954981794415796,0.9965644595599957,0.9982418167957202,0.876410998552822
12,0.11293003805240942,0.0444088843828683,0.9991024550961844,0.9995452014281351,0.9892418032786885
13,0.11594133818861341,0.08857016097058071,0.996789244340525,0.99839242998809,0.9755112345367332
14,0.10631920920678532,0.12017153026193375,0.9988978637474758,0.9994443333293968,0.9559139784946237
15,0.09632872282367366,0.1432000850600024,0.988420661069189,0.9943144177853545,0.9468113257475522
16,0.09176145671463581,0.05653261974213155,0.9994223615687108,0.9997121007522746,0.9827586206896551
17,0.09340381788936383,0.15157751753324747,0.9911292379636518,0.995454598559237,0.946919178447586
18,0.09235972410837617,0.3495895539294289,0.9979575406525668,0.9989707711138429,0.9159584513692163
19,0.07845428224478583,0.09325202411482678,0.9995722180890637,0.9997845229945732,0.9773299748110831
20,0.08360348107426066,0.04898787388391462,0.998263896269529,0.9991169142730651,0.9858210879092549
