epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.37664574028080344,0.3211702161874527,1.0,1.0,0.0
2,0.1450334461326273,0.2130196558025021,1.0,1.0,0.0
3,0.08221453351852222,0.14241376453533006,1.0,1.0,0.6153846153846154
4,0.049457025833618946,0.06626982857974675,1.0,1.0,0.9090909090909091
5,0.032583132720528506,0.03909168225259353,1.0,1.0,0.9090909090909091
6,0.024051741036212344,0.021675405928339712,1.0,1.0,1.0
7,0.017030094232824113,0.021233084874275405,1.0,1.0,1.0
8,0.013484502983335247,0.016204854568991907,1.0,1.0,1.0
9,0.006757815221213123,0.01593966394638977,1.0,1.0,0.9714285714285714
10,0.006316346612870375,0.011201636865735054,1.0,1.0,1.0
11,0.0037506109692602074,0.010252376976542367,1.0,1.0,1.0
12,0.00816461769067961,0.008592136920644687,1.0,1.0,1.0
13,0.006131355001981187,0.04167367045122843,1.0,1.0,1.0
14,0.003320474825345744,0.020481496325467165,1.0,1.0,0.9411764705882353
15,0.009979882052677691,0.045687160860651575,1.0,1.0,1.0
16,0.003108286130655971,0.009339660647898339,1.0,1.0,0.9714285714285714
17,0.00275184778480703,0.05320887878254045,1.0,1.0,0.9090909090909091
18,0.0012131001856018845,0.023091566679235818,1.0,1.0,0.9090909090909091
19,0.0020660436234604088,0.004950585151210618,1.0,1.0,1.0
20,0.0017507620072231079,0.004062711267182842,1.0,1.0,1.0
