epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.5560980520696721,0.3297777565625998,1.0,1.0,0.0
2,0.15138500820622486,0.10720436829022872,1.0,1.0,0.6153846153846154
3,0.0682479560884655,0.058394163130567625,1.0,1.0,0.9090909090909091
4,0.03374706953763962,0.04641659167977289,1.0,1.0,0.9090909090909091
5,0.019916048281404197,0.020287619760403268,1.0,1.0,0.9411764705882353
6,0.009080422459106542,0.01530686250099769,1.0,1.0,0.9714285714285714
7,0.010197589635594279,0.014822093495287193,1.0,1.0,0.9411764705882353
8,0.011955961525344696,0.01568317504074329,1.0,1.0,0.9411764705882353
9,0.005200255057241162,0.02216579492848653,1.0,1.0,1.0
10,0.005016170920700663,0.01537311363678712,1.0,1.0,1.0
11,0.004898511060378236,0.008066128724469589,1.0,1.0,1.0
12,0.002035884489106317,0.010157897566946654,1.0,1.0,1.0
13,0.0018023132733626561,0.00941575086938265,1.0,1.0,1.0
14,0.0027070155020994255,0.0035957891302995193,1.0,1.0,1.0
15,0.0012271445469421328,0.0043580508880460495,1.0,1.0,1.0
16,0.0023213977513548275,0.006862605718943553,1.0,1.0,1.0
17,0.0020893680162600474,0.006165140765145994,1.0,1.0,1.0
18,0.0009207665319773408,0.004114137520679297,1.0,1.0,1.0
19,0.0017659888606773228,0.004947741790555227,1.0,1.0,1.0
20,0.0022443292919212044,0.005020411362728247,1.0,1.0,1.0
