epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.006322450233574553,3.6244075158701574,0.9436146005043827,0.9418873150815622,0.0002002803925495694
2,0.0005678231296269826,2.0457976457748215,0.9678985271456217,0.9672197928670478,0.11887716654107008
3,0.000498001564595418,2.28054170943627,0.9697667757772087,0.9667511320343186,0.06997197255243065
4,0.0007326646737988322,5.716671373932016,0.8967613395451287,0.8965018970323879,0.0
5,0.0009224146605536989,2.0541345003407163,0.9393373090789143,0.9458422747917544,0.048851978505129456
6,0.0003074867387394691,1.7584243902531893,0.9731568804674506,0.9751397747164042,0.14024958092754702
7,0.0006340781340096765,1.6963328525281098,0.965444982057881,0.9650322371404744,0.26496394752845104
8,0.0002480570522057665,3.7154052740867107,0.9687004111295661,0.9687486466311028,0.029405960134201697
9,0.0040713426309317464,0.7016044805909937,0.9079768054365431,0.9180945650532712,0.5220014716703458
10,0.0004825490424833984,2.8888204198515237,0.9659796265569344,0.9669130857942984,0.017669247567996822
11,0.00017831346999390204,0.3876514684628161,0.9879388651242916,0.9878063614233331,0.8541077700676776
12,0.000525570849001686,1.5236652225499134,0.9660638709240863,0.9667409115746227,0.22896160326327925
13,9.494090324180697e-05,5.355119696018882,0.9590567259283195,0.9583365368076184,0.0
14,0.00027915041729456,2.736994717802856,0.9427867836012258,0.9457461066576542,0.029016975917883932
15,3.893535708145531e-05,2.5299154677147047,0.9649889589467845,0.9666200613295072,0.014713192166219306
16,0.00015022538668549166,0.6559983654864109,0.9695625327202463,0.9725452388823443,0.34723601456471365
17,9.803190369963662e-05,3.113556981535485,0.9715760207475391,0.9716542442311344,0.001001001001001001
18,0.000470731877263765,1.3668806568119367,0.9675267734818696,0.9660706465552781,0.13938321065871612
19,0.0001573045030645498,2.43024423737971,0.9560244604109408,0.9530976792608458,0.003
20,0.00041045025147251596,4.527057884606724,0.9759265212553881,0.9762094579999154,0.0008008809690659726
