epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.7237099806467692,0.6944352686405182,1.0,1.0,0.43902439024390244
2,0.6053713162740072,0.6156631112098694,1.0,1.0,0.0
3,0.49044322967529297,0.5627375766634941,1.0,1.0,0.0
4,0.38736583789189655,0.7156742159277201,1.0,1.0,0.0
5,0.2909902483224869,1.0863970729988068,1.0,1.0,0.0
6,0.2001333882411321,1.3571005412377417,1.0,1.0,0.0
7,0.1463929315408071,1.3845686542699696,1.0,1.0,0.0
8,0.09797122577826183,1.2370679959421977,1.0,1.0,0.0
9,0.06619728356599808,0.9978147695364896,1.0,1.0,0.6153846153846154
10,0.06684077841540177,0.7474936073922436,1.0,1.0,0.6153846153846154
11,0.02435295656323433,0.4648038147861371,1.0,1.0,0.6153846153846154
12,0.019701937523980934,0.25102073192829266,1.0,1.0,0.875
13,0.012060797773301601,0.1387458615936339,1.0,1.0,0.875
14,0.009236281039193273,0.0834946851246059,1.0,1.0,0.875
15,0.006765127182006836,0.05588392820209265,1.0,1.0,0.9411764705882353
16,0.0028770966067289314,0.04178002616390586,1.0,1.0,0.9411764705882353
17,0.0022005266898001232,0.03387883910909295,1.0,1.0,1.0
18,0.0034716998925432563,0.02805890329182148,1.0,1.0,1.0
19,0.0018168203920746844,0.024241480277851224,1.0,1.0,1.0
20,0.0014267170336097479,0.022803269559517503,1.0,1.0,1.0
