epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.7533917188644409,0.6216531872749329,0.5868544600938967,0.4670258215982357,0.0
2,0.37571708162625633,0.3834461748600006,0.9874804381846636,0.9333333333333333,0.0
3,0.2379347006479899,0.4019655756652355,0.9874804381846636,0.93001443001443,0.0
4,0.17610997433463732,0.6500936009688303,0.9827856025039123,0.9036935286935287,0.0
5,0.14968073467413584,0.7682042336964514,0.9827856025039123,0.9036935286935287,0.0
6,0.12433245206872622,0.6527969352435321,0.9796557120500783,0.8967864923747275,0.0
7,0.10886104057232539,0.43699795121792706,0.9702660406885759,0.8985858585858586,0.0
8,0.09614851524432501,0.4091756969690323,0.9577464788732394,0.8732253086419753,0.0
9,0.08505518560608229,0.2690249472856522,0.9405320813771518,0.8362874779541447,0.0
10,0.07080944155653318,0.26668517366051675,0.9170579029733958,0.7662841363935755,0.0
11,0.06307745060573021,0.24371871203184128,0.8732394366197183,0.7152030717820193,0.2
12,0.05356379821896553,0.2552758265286684,0.8826291079812206,0.7247863247863247,0.36363636363636365
13,0.044613030987481275,0.24201970547437668,0.9029733959311423,0.7449333738663424,0.36363636363636365
14,0.039583447637657324,0.23366714715957643,0.8450704225352113,0.6842567255610734,0.6153846153846154
15,0.030392708877722423,0.2377331390976906,0.8309859154929577,0.6680136169300257,0.6153846153846154
16,0.018502334163834653,0.29682055320590733,0.8607198748043818,0.6902600323652955,0.5
17,0.01801621898387869,0.23834538608789443,0.837245696400626,0.6683911840533232,0.6153846153846154
18,0.013298161638279756,0.2811111569404602,0.8137715179968701,0.6377546676397252,0.5882352941176471
19,0.009999341331422329,0.2473684310913086,0.8137715179968702,0.6241537236160892,0.6153846153846154
20,0.008537913812324405,0.2694354191422462,0.8012519561815336,0.6083945146445147,0.5333333333333333
