epoch,train_loss,source_val_loss,source_val_roc_auc,source_val_pr_auc,source_val_f1
1,0.44803898250178775,0.1461767349175589,1.0,0.9999999999999999,0.0
2,0.0603589197158698,0.0904686907002373,1.0,0.9999999999999999,0.5714285714285714
3,0.018959430739456832,0.012741403104967524,1.0,0.9999999999999999,0.9473684210526315
4,0.0073875051385239345,0.0028909959640491993,1.0,0.9999999999999999,1.0
5,0.002009133745143695,0.0012605882298504544,1.0,0.9999999999999999,1.0
6,0.0011548792858528652,0.0008634059570816367,1.0,0.9999999999999999,1.0
7,0.0014489886387929955,0.0005914686554988716,1.0,0.9999999999999999,1.0
8,0.00035150928949384926,0.0004291087636036452,1.0,0.9999999999999999,1.0
9,0.00025924026833886875,0.0002981673798870382,1.0,1.0,1.0
10,0.00021546316712592952,0.0002427139185128062,1.0,1.0,1.0
11,0.00094398121009292,0.00045786708658344526,1.0,1.0,1.0
12,0.00023280178726237455,0.00025620261768317715,1.0,1.0,1.0
13,0.00020966487855455555,0.00018844139531422623,1.0,1.0,1.0
14,0.0001749018881882382,0.0001475816562285831,1.0,1.0,1.0
15,0.00016122037709993852,0.0001893691724669838,1.0,1.0,1.0
16,6.511290572347235e-05,0.00014443520186157614,1.0,1.0,1.0
17,0.00015669401153893203,0.00016095222100523453,1.0,1.0,1.0
18,0.0001265731517314846,0.00012039275865982894,1.0,1.0,1.0
19,9.396388497773933e-05,0.00011917365537915747,1.0,0.9999999999999999,1.0
20,0.00030068198625944094,0.00027507636509971085,1.0,1.0,1.0
